,energy,torsion_0,torsion_1
3554,-46.38973667697448,200,115
3555,-46.41541684398092,325,175
3556,-46.32120016191786,110,15
3557,-46.42546433480803,165,85
3558,-46.37724026738934,5,225
3559,-46.384657781950324,220,280
3560,-46.38873008129215,210,340
3561,-46.40089675775468,340,205
3562,-46.4203720570176,50,160
3563,-46.364878659833295,160,315
3564,-46.41638967482672,215,165
3565,-46.36163623158777,70,295
3566,-46.38786568289717,155,30
3567,-46.322092047963935,110,325
3568,-46.400790231809395,55,145
3569,-46.38830581154534,220,285
3570,-46.384495302325064,130,200
3571,-46.40738108659755,60,220
3572,-46.41200950012862,280,90
3573,-46.35022963792525,335,330
3574,-46.35279002567668,155,240
3575,-46.40275965093909,185,220
3576,-46.405681389666,355,190
3577,-46.38469171394101,270,110
3578,-46.32297764537353,130,270
3579,-46.405523115245416,350,185
3580,-46.32728767717387,95,330
3581,-46.40230461836771,300,150
3582,-46.35627215704747,330,15
3583,-46.433781468641115,300,175
3584,-46.32456408081143,25,355
3585,-46.44178799768318,230,40
3586,-46.31285099952888,105,340
3587,-46.39367833459775,225,150
3588,-46.31853808587576,15,355
3589,-46.342617743170905,90,285
3590,-46.41222494366869,165,205
3591,-46.331984935077145,120,300
3592,-46.40894419441386,260,215
3593,-46.391174636752424,100,75
3594,-46.387911243435695,195,330
3595,-46.38296147380359,225,140
3596,-46.43545937512627,50,200
3597,-46.42354051387244,300,40
3598,-46.39134060031412,340,75
3599,-46.3707755101469,145,145
3600,-46.402433148360814,255,330
3601,-46.393926193959345,325,85
3602,-46.39170999412224,130,80
3603,-46.38271934071386,180,290
3604,-46.440902320841445,280,50
3605,-46.365637591047374,335,25
3606,-46.366745158343434,45,270
3607,-46.36675298244316,50,270
3608,-46.40642249852445,305,30
3609,-46.39933297189552,275,10
3610,-46.37347749409943,35,245
3611,-46.42492277845483,220,175
3612,-46.370520175404664,340,300
3613,-46.38918859657244,130,195
3614,-46.3793272608784,180,235
3615,-46.33987461050489,95,290
3616,-46.42899322074928,80,180
3617,-46.4082378364956,75,70
3618,-46.33521288063875,135,285
3619,-46.407918235493725,85,205
3620,-46.31990354928698,140,355
3621,-46.43524223204881,305,185
3622,-46.36213684432656,125,145
3623,-46.386839851855285,250,230
3624,-46.37304404353935,20,35
3625,-46.37872629271382,220,130
3626,-46.406766514558825,140,70
3627,-46.39760972674631,95,160
3628,-46.382723883765806,355,75
3629,-46.42600004811422,315,195
3630,-46.42228779013598,85,190
3631,-46.425580188607256,300,205
3632,-46.42558587204414,250,30
3633,-46.38552436432215,160,110
3634,-46.391212914427655,290,140
3635,-46.379136534442495,300,355
3636,-46.38037525952987,75,120
3637,-46.43764350463627,185,85
3638,-46.36489714759446,15,145
3639,-46.42692579724391,295,40
3640,-46.35705745459083,5,285
3641,-46.30468490201517,115,355
3642,-46.43172841740787,275,200
3643,-46.39243767589997,170,20
3644,-46.439232746994065,50,195
3645,-46.35354657002867,125,120
3646,-46.38816966693426,90,90
3647,-46.386074700637124,290,255
3648,-46.33687128007145,110,25
3649,-46.333167503002386,345,335
3650,-46.34018213096343,60,355
3651,-46.39682712463238,225,5
3652,-46.374038335397216,100,215
3653,-46.34440920022897,340,120
3654,-46.39937789294194,225,100
3655,-46.36703365110051,50,265
3656,-46.33654489731228,135,235
3657,-46.409308506186534,340,185
3658,-46.36995132530447,35,250
3659,-46.37558995650724,200,240
3660,-46.40528651738177,80,70
3661,-46.35392315117403,75,275
3662,-46.38098190205923,220,275
3663,-46.40421003137223,285,95
3664,-46.422801097073005,60,210
3665,-46.35163037965495,5,100
3666,-46.4234301794821,310,170
3667,-46.36869413504266,320,15
3668,-46.437617675061716,230,75
3669,-46.34137284115096,330,355
3670,-46.40807108339365,205,100
3671,-46.387456007976624,125,170
3672,-46.39944077043182,35,75
3673,-46.4061843118628,250,300
3674,-46.42701604575868,220,85
3675,-46.353366042869794,330,120
3676,-46.38183557284171,235,275
3677,-46.4134738138649,60,65
3678,-46.383255714789954,350,45
3679,-46.41449349083675,280,215
3680,-46.433273700599756,245,75
3681,-46.358530766770656,135,220
3682,-46.41156985513513,285,90
3683,-46.39678435450426,210,5
3684,-46.383910638535525,70,110
3685,-46.38597707290799,290,135
3686,-46.382341833763434,70,115
3687,-46.3555043958124,165,255
3688,-46.39839581147763,40,45
3689,-46.38414127801852,205,280
3690,-46.32709144048809,115,285
3691,-46.409519444543065,25,210
3692,-46.37413532664587,240,125
3693,-46.342291024776245,60,0
3694,-46.40191986873393,85,70
3695,-46.379677380543825,85,40
3696,-46.3725614100525,50,250
3697,-46.38614921435257,120,80
3698,-46.37798105944714,260,245
3699,-46.406678644131006,240,15
3700,-46.4377018870571,300,185
3701,-46.3833573904453,5,220
3702,-46.341309157614404,95,305
3703,-46.39841276308354,85,80
3704,-46.38693517212718,270,140
3705,-46.41905483942563,285,305
3706,-46.394311480335574,160,155
3707,-46.378643977385224,120,160
3708,-46.33898837289584,340,10
3709,-46.359228360773415,345,145
3710,-46.390363969290405,290,105
3711,-46.3060851591313,110,350
3712,-46.399227665308985,310,315
3713,-46.435951508862075,280,175
3714,-46.35128784540845,65,325
3715,-46.39652874287091,190,10
3716,-46.39966376452824,105,190
3717,-46.438035644940356,275,190
3718,-46.41543237747098,260,210
3719,-46.431277807732926,255,35
3720,-46.43702252850804,270,185
3721,-46.41494991128539,310,40
3722,-46.35368762044115,80,305
3723,-46.372747089718786,340,230
3724,-46.316375255257384,105,335
3725,-46.385542127955915,300,255
3726,-46.37256538357897,45,250
3727,-46.34645059085139,145,235
3728,-46.373683791043305,325,100
3729,-46.41667502912881,55,215
3730,-46.39276377844297,115,175
3731,-46.405570831068786,5,180
3732,-46.39958808527152,315,305
3733,-46.376025293263496,190,240
3734,-46.36131167951547,120,215
3735,-46.43408398757899,270,195
3736,-46.39101770696581,245,225
3737,-46.376443873176214,50,245
3738,-46.37192431066259,85,35
3739,-46.37977532380208,125,90
3740,-46.371021710395524,70,240
3741,-46.339339990676166,65,345
3742,-46.362662256496236,330,325
3743,-46.372922174449144,345,35
3744,-46.33918310691044,80,10
3745,-46.37482298716995,135,100
3746,-46.35839619877768,50,315
3747,-46.359978724770855,135,115
3748,-46.4009590489886,235,320
3749,-46.405313482076934,250,215
3750,-46.37545421148772,55,245
3751,-46.30973386113308,130,355
3752,-46.43565392792945,275,195
3753,-46.38805710100448,205,115
3754,-46.384348303561325,200,125
3755,-46.38152622887159,65,235
3756,-46.33847065345398,65,350
3757,-46.416730196594784,170,205
3758,-46.44347093242922,240,45
3759,-46.3860418808608,340,80
3760,-46.46065812399391,200,55
3761,-46.41172446237462,240,90
3762,-46.38381323474826,40,140
3763,-46.43300997875295,295,70
3764,-46.41316054964213,240,20
3765,-46.40214867417606,45,80
3766,-46.38977117024214,200,330
3767,-46.404926058237066,265,330
3768,-46.325254921432446,355,335
3769,-46.40380842172985,250,325
3770,-46.41102323601885,255,90
3771,-46.382870501257315,165,225
3772,-46.41275890060328,20,175
3773,-46.36181990431797,165,275
3774,-46.39438953839053,115,180
3775,-46.4051571351454,160,35
3776,-46.39657541193387,25,220
3777,-46.39740867957292,280,340
3778,-46.36270633081912,100,125
3779,-46.40087551776665,45,225
3780,-46.39431806353312,265,0
3781,-46.39565997572143,170,150
3782,-46.36028289529909,140,120
3783,-46.324386007196125,135,250
3784,-46.39916651021949,135,60
3785,-46.4372470061696,250,40
3786,-46.37732263669275,70,235
3787,-46.401255087416274,200,150
3788,-46.415653271593584,255,165
3789,-46.41377804146069,235,20
3790,-46.35018199215486,345,105
3791,-46.369832338772284,195,255
3792,-46.37686330637891,10,155
3793,-46.31951650342276,355,0
3794,-46.347939043875925,160,350
3795,-46.450636441468276,215,70
3796,-46.3856051920059,35,145
3797,-46.3951816941661,250,285
3798,-46.38361290740525,20,80
3799,-46.382291709370094,185,330
3800,-46.366553296978935,60,255
3801,-46.357807573542374,5,95
3802,-46.404759193653064,300,320
3803,-46.37544644393333,85,225
3804,-46.36465099512023,30,105
3805,-46.33761393462916,355,125
3806,-46.38985424030429,340,215
3807,-46.37316725532136,180,350
3808,-46.41699540296176,220,205
3809,-46.3694973474131,40,115
3810,-46.383816844648294,60,110
3811,-46.351021988786755,150,285
3812,-46.36226643794211,160,320
3813,-46.377741105250124,190,275
3814,-46.391733834076746,205,0
3815,-46.34200144178388,70,5
3816,-46.372344292892905,140,150
3817,-46.39390324260572,210,295
3818,-46.38857931570763,75,100
3819,-46.39028951375005,235,350
3820,-46.372880818381844,95,105
3821,-46.38273996563757,80,105
3822,-46.40583907855651,25,165
3823,-46.37350665167398,100,100
3824,-46.40379637618648,300,25
3825,-46.34040780487217,30,10
3826,-46.3723843584057,195,245
3827,-46.444816262434614,170,55
3828,-46.36489203920749,35,265
3829,-46.37920558231198,235,115
3830,-46.38523365128182,180,315
3831,-46.360711694253524,75,245
3832,-46.326635204514645,130,15
3833,-46.38803154815909,5,55
3834,-46.36482417742101,335,250
3835,-46.34405940919871,10,130
3836,-46.38549726244369,195,130
3837,-46.40043908285398,160,160
3838,-46.41196076634307,215,95
3839,-46.393176258880914,35,150
3840,-46.39223676986043,250,355
3841,-46.3856763477917,40,235
3842,-46.39230116564724,130,190
3843,-46.39709960630401,150,165
3844,-46.42722354542289,245,190
3845,-46.30639504879812,120,0
3846,-46.40674055245469,155,170
3847,-46.37102740799392,105,145
3848,-46.38628546850785,305,140
3849,-46.37616410999462,235,120
3850,-46.416516343711834,180,210
3851,-46.36686065823116,345,295
3852,-46.38040552015215,55,120
3853,-46.38084143958238,220,135
3854,-46.38196148342283,250,235
3855,-46.40854281966588,65,150
3856,-46.460560322260534,190,60
3857,-46.33269369640962,105,290
3858,-46.40571565161193,305,285
3859,-46.39116871368529,90,150
3860,-46.39348290568657,290,340
3861,-46.39595600255839,240,220
3862,-46.40696839435745,140,65
3863,-46.39374975887867,345,210
3864,-46.35447810384048,115,130
3865,-46.40162654988413,5,175
3866,-46.376240418188644,170,315
3867,-46.41949311030922,315,170
3868,-46.419429744185294,270,85
3869,-46.44278154542306,265,50
3870,-46.359131658317864,105,120
3871,-46.408169848376104,150,190
3872,-46.42615455760901,285,35
3873,-46.41812979320835,210,165
3874,-46.364536309436716,35,270
3875,-46.38493851124454,175,135
3876,-46.38596556553628,110,60
3877,-46.403210753790034,165,100
3878,-46.35463062623481,20,300
3879,-46.3485964559861,80,255
3880,-46.39273267899395,145,165
3881,-46.41104290934018,335,195
3882,-46.330038873793086,355,330
3883,-46.32934905783944,25,335
3884,-46.43299401261609,180,180
3885,-46.42374315087031,30,200
3886,-46.4320204016291,205,195
3887,-46.37994742120483,200,275
3888,-46.413821760124364,250,165
3889,-46.42043471506693,40,210
3890,-46.364638002998305,40,295
3891,-46.43315510097662,205,30
3892,-46.388405854459705,5,65
3893,-46.37633874897185,245,135
3894,-46.4038283491561,180,105
3895,-46.41165558922498,300,310
3896,-46.38470529130208,230,110
3897,-46.37244102382928,325,255
3898,-46.36432646274582,325,330
3899,-46.34089243257122,140,315
3900,-46.362870026293734,345,270
3901,-46.375209362095205,90,40
3902,-46.35926478319138,330,135
3903,-46.34293062915131,350,110
3904,-46.352182806439174,80,285
3905,-46.39564101705972,245,100
3906,-46.38461891258575,190,285
3907,-46.370222037413015,210,250
3908,-46.4261109727145,265,170
3909,-46.41608158759263,225,90
3910,-46.383328442977614,85,100
3911,-46.37653310573788,175,285
3912,-46.38655304964655,135,90
3913,-46.41893767207958,250,25
3914,-46.3854030341773,90,145
3915,-46.375972345882786,145,215
3916,-46.4281695124985,255,195
3917,-46.361308739825716,130,110
3918,-46.38080456993211,95,95
3919,-46.39215255321764,315,150
3920,-46.315699926194014,5,355
3921,-46.32330641250823,355,5
3922,-46.39091083804229,300,15
3923,-46.40367218381701,30,160
3924,-46.39426194800407,195,310
3925,-46.40071748413837,70,220
3926,-46.342799438349374,90,20
3927,-46.38529725485503,275,110
3928,-46.388797594273825,295,260
3929,-46.38353023980264,170,120
3930,-46.399452178264966,245,330
3931,-46.408463182023496,10,180
3932,-46.37690862682379,225,125
3933,-46.33402580757027,340,5
3934,-46.41878439425298,160,190
3935,-46.34894097213183,160,355
3936,-46.3836096161846,105,55
3937,-46.39993529723748,235,300
3938,-46.35723510953849,15,270
3939,-46.426857136659265,185,170
3940,-46.38096512217035,295,115
3941,-46.344726466046694,140,300
3942,-46.43464970080154,305,190
3943,-46.327115680138746,25,0
3944,-46.38271612907599,15,225
3945,-46.40874847820848,220,15
3946,-46.39274804302332,20,220
3947,-46.36142046395864,350,240
3948,-46.33889095325307,350,325
3949,-46.34528362760577,350,20
3950,-46.369836976590676,190,260
3951,-46.43815772378187,45,180
3952,-46.45747437221755,185,55
3953,-46.37423079708421,230,240
3954,-46.33488106382302,105,300
3955,-46.31914959613542,10,340
3956,-46.37195412552896,215,260
3957,-46.42610518925713,250,80
3958,-46.39604356578522,145,200
3959,-46.339558396213846,145,275
3960,-46.42441619705798,255,200
3961,-46.36609900776401,130,105
3962,-46.38836004256538,160,150
3963,-46.35823143310208,5,145
3964,-46.42853845564284,260,175
3965,-46.397234547728345,245,220
3966,-46.352725056523724,10,300
3967,-46.44353878977526,265,60
3968,-46.34382527544196,340,330
3969,-46.43678007246476,195,185
3970,-46.37127586815123,215,245
3971,-46.40893600737908,70,215
3972,-46.42768845547991,245,185
3973,-46.36534135655839,60,300
3974,-46.450849791840284,180,50
3975,-46.40585014832968,260,15
3976,-46.343811268569226,155,0
3977,-46.426079464898606,160,80
3978,-46.3231612309514,140,340
3979,-46.359075695657765,345,255
3980,-46.317910645169405,110,260
3981,-46.35766126843353,75,290
3982,-46.309692779786275,130,350
3983,-46.41612638691922,245,205
3984,-46.34947975294469,75,15
3985,-46.39916030110069,40,225
3986,-46.43293636737084,65,200
3987,-46.387256446504324,105,60
3988,-46.345941109834,340,115
3989,-46.38469332084108,185,325
3990,-46.347412318174605,90,240
3991,-46.42986635109068,180,175
3992,-46.396897306998,290,270
3993,-46.38225087883657,110,55
3994,-46.427783292479404,35,200
3995,-46.392615092710884,205,225
3996,-46.382540999378335,300,110
3997,-46.37775335971011,230,235
3998,-46.38815825490886,215,285
3999,-46.333131551284254,35,340
4000,-46.439279179603176,290,180
4001,-46.344172769359005,0,135
4002,-46.33529125316804,75,0
4003,-46.330424455433814,20,330
4004,-46.393446406572,205,295
4005,-46.39819177997046,80,85
4006,-46.4034035453852,145,180
4007,-46.39216298867828,10,215
4008,-46.37340642952128,170,235
4009,-46.40025724026154,230,305
4010,-46.39988057308463,285,335
4011,-46.429392770175326,300,170
4012,-46.38737637788549,320,275
4013,-46.43596672902319,200,185
4014,-46.40016760313077,300,325
4015,-46.442164726339485,55,190
4016,-46.39798846259109,75,145
4017,-46.366300559654604,335,145
4018,-46.38804798351592,95,210
4019,-46.40447224797762,75,55
4020,-46.33493490425488,335,355
4021,-46.404483299866655,190,105
4022,-46.34188430950738,45,335
4023,-46.34743884423975,85,285
4024,-46.37535633213761,185,240
4025,-46.34955524948131,150,320
4026,-46.34526171231241,125,225
4027,-46.33730436888365,70,345
4028,-46.397343203356996,90,75
4029,-46.38752157253643,220,110
4030,-46.349120467947756,20,115
4031,-46.353831082300104,130,130
4032,-46.315894723514674,95,355
4033,-46.410089918789,200,100
4034,-46.444697180598865,255,55
4035,-46.427082002256014,170,180
4036,-46.37351817437039,110,95
4037,-46.34229741655062,140,290
4038,-46.33271835691605,125,295
4039,-46.396723937944984,235,100
4040,-46.392434317934686,290,265
4041,-46.3952081080939,320,300
4042,-46.432185948757564,285,170
4043,-46.36543831677412,35,125
4044,-46.359833587983786,25,25
4045,-46.392308672149824,190,310
4046,-46.32264382959491,10,335
4047,-46.44485824877242,220,40
4048,-46.39017577703251,230,345
4049,-46.37846465089021,155,25
4050,-46.39890499571064,345,205
4051,-46.37264911840143,235,245
4052,-46.400148033213185,225,155
4053,-46.375379738140595,310,10
4054,-46.410026266440326,275,20
4055,-46.409923926665584,260,320
4056,-46.31511116282124,5,350
4057,-46.402392996358884,320,160
4058,-46.39036394031072,260,275
4059,-46.381883763649995,50,130
4060,-46.37781704140289,335,290
4061,-46.38988345772722,105,70
4062,-46.41581785407405,285,315
4063,-46.37710617026855,325,235
4064,-46.370574585369894,170,5
4065,-46.404305601896425,75,150
4066,-46.366112700411946,60,290
4067,-46.342288873883405,5,20
4068,-46.39015035736671,220,340
4069,-46.31347012957687,100,345
4070,-46.38095616744371,100,150
4071,-46.37418676704695,210,265
4072,-46.33023893349744,140,330
4073,-46.41644673472203,160,195
4074,-46.35438425059007,80,300
4075,-46.318344829395045,125,250
4076,-46.328086352701774,120,315
4077,-46.355138398744174,165,350
4078,-46.393684229035244,330,40
4079,-46.32102005086384,15,0
4080,-46.40195058532689,60,145
4081,-46.398574513855834,245,155
4082,-46.36040404139399,135,140
4083,-46.38619456667132,20,225
4084,-46.3970363672145,300,20
4085,-46.401589760976464,230,10
4086,-46.37899421324252,175,320
4087,-46.4272685616007,160,50
4088,-46.383318853215115,180,320
4089,-46.354985968200054,120,35
4090,-46.37001344751084,0,230
4091,-46.40230782644258,55,85
4092,-46.37571164248587,160,135
4093,-46.41090212145147,270,20
4094,-46.34628415695525,5,310
4095,-46.369491744199564,165,10
4096,-46.41014100395026,65,75
4097,-46.374406776732684,85,120
4098,-46.38300915539739,175,305
4099,-46.38091983819848,215,275
4100,-46.418036213438,285,310
4101,-46.45539735713348,185,70
4102,-46.431786990616075,285,40
4103,-46.372318844271575,240,255
4104,-46.34852527023057,60,330
4105,-46.35135569677951,5,140
4106,-46.4336679179826,160,70
4107,-46.39862406750453,340,170
4108,-46.39107017082202,285,140
4109,-46.38433686547907,210,230
4110,-46.37564877032261,325,145
4111,-46.39435589408245,55,140
4112,-46.445399924791246,195,80
4113,-46.32779592785377,115,20
4114,-46.40659790202133,80,210
4115,-46.33102813094078,100,320
4116,-46.38468291333683,305,105
4117,-46.36075458588053,340,25
4118,-46.395210366889984,285,230
4119,-46.40877447021094,35,160
4120,-46.39569125180222,200,310
4121,-46.3475398122292,105,30
4122,-46.36283590648745,345,240
4123,-46.4394084214446,295,185
4124,-46.43023365390971,210,195
4125,-46.39506944119975,275,145
4126,-46.45294177137711,210,70
4127,-46.41502082041174,265,305
4128,-46.43341426404882,300,65
4129,-46.401694649558834,90,205
4130,-46.39088993357811,175,225
4131,-46.380761470867725,135,95
4132,-46.369421263945554,20,240
4133,-46.316361833804166,115,255
4134,-46.38907632704448,205,140
4135,-46.37753673789089,25,235
4136,-46.409638392247786,280,285
4137,-46.37420146787136,245,130
4138,-46.37364836724666,315,135
4139,-46.372168786356355,190,245
4140,-46.406798340824736,285,20
4141,-46.346277725885756,55,5
4142,-46.401960053556735,50,45
4143,-46.42028383338581,70,160
4144,-46.356621180498365,0,295
4145,-46.37539787730694,255,255
4146,-46.42419745340206,165,185
4147,-46.35898670981689,5,245
4148,-46.33686821087056,5,320
4149,-46.42489842255523,205,25
4150,-46.42002111517664,155,80
4151,-46.42417484337935,320,190
4152,-46.43128878369251,200,175
4153,-46.367423501008915,30,135
4154,-46.44045776909209,50,180
4155,-46.41076030707271,300,30
4156,-46.39594351885401,345,170
4157,-46.3983471994695,220,305
4158,-46.350484671460976,350,140
4159,-46.4370659105239,280,70
4160,-46.319605876118914,100,335
4161,-46.382194274261025,330,90
4162,-46.41019558554737,320,45
4163,-46.40395380005421,80,75
4164,-46.36903732005371,105,215
4165,-46.3633341429464,45,20
4166,-46.35790067718304,125,140
4167,-46.36834868458757,165,320
4168,-46.333769611304916,130,290
4169,-46.43582864824148,270,180
4170,-46.31601805152408,95,350
4171,-46.38359242334084,280,245
4172,-46.43466717139509,300,195
4173,-46.401907747296235,335,55
4174,-46.4073846642398,70,55
4175,-46.43442278407028,165,50
4176,-46.38935301080076,300,235
4177,-46.35475291895008,125,135
4178,-46.35868898975727,155,315
4179,-46.39257179439298,75,95
4180,-46.360566519879654,20,255
4181,-46.38133962540431,175,295
4182,-46.32789753880306,115,315
4183,-46.426200261854916,245,30
4184,-46.394965764695286,45,145
4185,-46.38206401806636,265,240
4186,-46.411324274213285,260,300
4187,-46.33450901184344,85,10
4188,-46.40921720132425,50,220
4189,-46.41052291699938,305,300
4190,-46.383580823233586,105,85
4191,-46.41373054142926,70,155
4192,-46.37170909665687,325,250
4193,-46.39279094895929,255,350
4194,-46.38715570921997,310,20
4195,-46.396158061231375,135,80
4196,-46.3658699112261,75,240
4197,-46.38958965780361,100,60
4198,-46.36680867144989,45,290
4199,-46.44138778449789,265,65
4200,-46.34289031615228,85,320
4201,-46.4250594088501,195,205
4202,-46.43743306963293,50,175
4203,-46.39691534512613,215,150
4204,-46.3581570721357,10,250
4205,-46.430298922200706,290,75
4206,-46.384609166237425,55,130
4207,-46.32582486396629,345,345
4208,-46.339977251094325,95,310
4209,-46.334461251238764,5,15
4210,-46.390474615874126,190,5
4211,-46.36593172518323,10,90
4212,-46.34962829220339,85,305
4213,-46.429165912782736,195,90
4214,-46.368497956842276,15,90
4215,-46.43573288380506,235,75
4216,-46.4415983608603,55,180
4217,-46.44168562864806,60,190
4218,-46.39758352613225,225,300
4219,-46.39169941430086,220,290
4220,-46.3897550870125,120,70
4221,-46.38166935914606,10,45
4222,-46.34062100331718,355,320
4223,-46.400893470494026,200,10
4224,-46.40308977431616,40,50
4225,-46.37800978802679,115,205
4226,-46.36132720364131,350,275
4227,-46.36832067603106,25,245
4228,-46.41610803096975,275,315
4229,-46.418696964828285,190,210
4230,-46.31661007076147,10,355
4231,-46.40297056522442,40,75
4232,-46.397818677015465,230,325
4233,-46.34915686325033,30,315
4234,-46.410700791728146,60,55
4235,-46.40567140227736,270,330
4236,-46.40919876795644,325,50
4237,-46.31031568551916,110,5
4238,-46.41039238513767,220,210
4239,-46.38368027210501,330,295
4240,-46.38693796306691,350,215
4241,-46.34747636344113,350,105
4242,-46.384061493970336,80,40
4243,-46.33961079178246,55,350
4244,-46.344309561455674,335,10
4245,-46.37418726476014,320,140
4246,-46.36745386712991,50,285
4247,-46.33641915823401,30,330
4248,-46.426606772891745,215,175
4249,-46.388211566298,15,50
4250,-46.401805182413824,200,220
4251,-46.415122408627525,55,155
4252,-46.37860407294025,240,115
4253,-46.41412246437014,295,215
4254,-46.34285136704361,150,245
4255,-46.390001904834406,305,265
4256,-46.38721473762169,120,60
4257,-46.34608457655176,155,250
4258,-46.42770650495018,250,180
4259,-46.396939035365136,270,100
4260,-46.31853101179209,15,345
4261,-46.36504529320942,20,30
4262,-46.41127768397118,260,90
4263,-46.43676114474309,280,195
4264,-46.3854505253623,190,330
4265,-46.33111094410046,135,240
4266,-46.391084717754865,265,145
4267,-46.34529067974225,145,285
4268,-46.391174360169856,30,80
4269,-46.423454000216026,305,205
4270,-46.33862799778896,90,275
4271,-46.40080853775871,255,10
4272,-46.421467264269126,165,195
4273,-46.370602426972454,115,210
4274,-46.317216563046344,115,265
4275,-46.392204782214236,210,330
4276,-46.361812999905936,30,290
4277,-46.374953304218565,305,350
4278,-46.36407293843675,135,110
4279,-46.451922745467385,195,75
4280,-46.40134063468125,255,155
4281,-46.446887665917274,170,60
4282,-46.418325722536366,275,305
4283,-46.3258162772473,110,320
4284,-46.36187630832919,350,30
4285,-46.456264715486526,200,70
4286,-46.43588422729184,185,190
4287,-46.37971613117284,265,115
4288,-46.38537023661027,205,135
4289,-46.39040636246253,175,15
4290,-46.37566592864104,195,270
4291,-46.36315969282916,30,25
4292,-46.41515664552489,320,170
4293,-46.43347351213097,200,195
4294,-46.31805760317073,110,330
4295,-46.39332316301656,205,110
4296,-46.386203873759115,345,45
4297,-46.42790747323815,80,190
4298,-46.35351263572434,350,25
4299,-46.39285058857391,275,270
4300,-46.45952808308252,190,55
4301,-46.339248504918174,135,295
4302,-46.419033583294805,85,195
4303,-46.37035053821032,160,230
4304,-46.44332035153482,270,60
4305,-46.3906138598654,40,145
4306,-46.34253349678821,55,0
4307,-46.4414920917811,260,65
4308,-46.38510788072958,290,245
4309,-46.37521965308824,245,120
4310,-46.39260404873383,275,355
4311,-46.423616157385055,85,180
4312,-46.35584152691703,45,15
4313,-46.42023121778968,160,85
4314,-46.38759827590886,195,230
4315,-46.38317542830774,70,125
4316,-46.39563986448391,35,45
4317,-46.336079027940485,145,330
4318,-46.37465415958971,155,140
4319,-46.343967445184404,355,135
4320,-46.40911624179287,180,215
4321,-46.31912980426986,115,270
4322,-46.35647387306065,5,275
4323,-46.40324932513178,190,220
4324,-46.38784044352823,120,195
4325,-46.39261991378592,270,230
4326,-46.383262903340295,205,130
4327,-46.36865940803645,340,275
4328,-46.413653181427236,315,165
4329,-46.395803230458085,260,225
4330,-46.39457335912945,70,140
4331,-46.39010894431644,170,145
4332,-46.36689897980054,55,295
4333,-46.40506581878029,320,80
4334,-46.38466890696398,350,75
4335,-46.34878903621299,325,350
4336,-46.43215030748931,190,175
4337,-46.37082476461066,330,145
4338,-46.415286193345224,195,160
4339,-46.38251425313635,120,85
4340,-46.34096131601561,65,0
4341,-46.4235112035208,225,175
4342,-46.368005619890795,70,25
4343,-46.35658430096683,75,285
4344,-46.41721092663644,75,160
4345,-46.33396846942733,40,350
4346,-46.38502242481414,180,130
4347,-46.36760531668537,150,135
4348,-46.31172753931597,100,355
4349,-46.34765214138778,65,330
4350,-46.37995950432182,305,110
4351,-46.33073461787481,125,20
4352,-46.37384439439481,180,240
4353,-46.38549971085135,200,345
4354,-46.43623972627816,285,70
4355,-46.409605689130245,220,95
4356,-46.38078504031117,185,235
4357,-46.41095594812421,70,65
4358,-46.41050778798942,60,75
4359,-46.36996988599995,25,95
4360,-46.44299910258482,245,65
4361,-46.382678361159236,45,100
4362,-46.350715874644806,90,25
4363,-46.35107759170532,155,275
4364,-46.389504741466595,215,340
4365,-46.42027477869496,325,185
4366,-46.416867520469935,290,310
4367,-46.395765764667004,110,175
4368,-46.359444264429186,165,245
4369,-46.38048157337906,115,160
4370,-46.35739078318264,350,260
4371,-46.4193944917283,25,200
4372,-46.4133682110253,280,320
4373,-46.39160087367188,100,65
4374,-46.37635806941458,45,245
4375,-46.392415572601834,335,215
4376,-46.358765765208005,345,310
4377,-46.35875464169831,30,300
4378,-46.400153884535115,270,10
4379,-46.38955695081043,70,135
4380,-46.44359271848228,255,50
4381,-46.34561273821848,110,30
4382,-46.42525713076762,75,200
4383,-46.41230471714172,270,215
4384,-46.41983224402961,250,170
4385,-46.39533964953674,5,210
4386,-46.33904038888599,150,255
4387,-46.3917519345089,245,355
4388,-46.38049150771198,320,145
4389,-46.37622721285672,265,125
4390,-46.383836787990305,340,220
4391,-46.355853853599655,160,330
4392,-46.42946643943449,175,195
4393,-46.391302711358236,240,150
4394,-46.31049366019502,110,340
4395,-46.39354406289627,55,230
4396,-46.38001621668454,40,240
4397,-46.346709616521906,40,325
4398,-46.36018799742837,70,20
4399,-46.45815706230442,200,50
4400,-46.398082107918555,240,155
4401,-46.373549739875074,335,150
4402,-46.3860100699583,300,340
4403,-46.390104344133505,290,345
4404,-46.40145509723365,105,180
4405,-46.41781651384295,260,165
4406,-46.41494933675577,15,190
4407,-46.33973364180699,135,305
4408,-46.40782592923219,250,315
4409,-46.382471817831146,175,310
4410,-46.349804063414496,80,315
4411,-46.39586167248618,220,325
4412,-46.33841303106564,355,115
4413,-46.405080678863015,270,15
4414,-46.413228449636705,225,165
4415,-46.324298327237415,105,325
4416,-46.38472950689854,305,240
4417,-46.38684368707791,180,305
4418,-46.42981550384954,270,35
4419,-46.387704196488954,0,215
4420,-46.36246837138512,345,305
4421,-46.41132811747738,330,200
4422,-46.36683417471417,95,125
4423,-46.39331670176463,315,315
4424,-46.44312675948666,180,80
4425,-46.42855429737969,300,45
4426,-46.39561423328783,150,95
4427,-46.390775960357786,225,340
